Flight,Acc,Acc,Acc,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,,,,TelemPro,LineOfSight,DownLink
time,acceleration,velocity,altitude,altitude,altitude,3D velocity,3D velocity,vertical vel,ground speed,heading,tilt,latitude,longitude,number,fix,UTC,UTC,UTC,time,Distance,SignalStrength
sec,G's,feet/sec,feet AGL,feet AGL,feet MSL,feet/sec,Mach,feet/sec,feet/sec,degrees,degrees,degrees,degrees,of sat's,status,hours,minutes,seconds,stamp,feet,dBm
26.6,-1.058594,34,10268,9855,11918,109.73,0.103,35,104,273,71.4,35.34728,-117.8181433,12,6,17,46,8.4,1184788,10261,-71
26.8,-2.1875,53,10275,9862,11925,107.97,0.101,29,104,273,74.42,35.34728167,-117.8182133,12,6,17,46,8.6,1184808,10274,-67
27,-2.898438,38,10285,9867,11930,129.07,0.121,28,126,270,77.47,35.34728333,-117.81829,12,6,17,46,8.8,1184828,10285,-68
27.2,-7.113281,-2,10289,9872,11935,115.41,0.108,18,114,272,81.03,35.347285,-117.81837,12,6,17,46,9,1184848,10297,-70
27.4,-4.324219,-40,10285,9875,11938,74.33,0.069,7,74,277,84.6,35.34728833,-117.8184333,12,6,17,46,9.2,1184868,10305,-70
27.6,-0.703125,0,10285,9877,11940,40.79,0.038,8,40,287,78.69,35.347295,-117.81847,12,6,17,46,9.4,1184888,10310,-71
27.79,2.027344,0,10285,9879,11942,32.28,0.03,9,31,300,73.81,35.34730167,-117.8184917,12,6,17,46,9.6,1184907,10314,-69
27.99,1.433594,0,10285,9881,11944,23.19,0.022,3,23,300,82.57,35.34731,-117.8185067,12,6,17,46,9.8,1184927,10317,-74
28.19,-1.710938,0,10285,9882,11945,41.59,0.039,7,41,67,80.31,35.34731833,-117.8184983,11,6,17,46,10,1184947,10317,-67
28.39,-4.621094,0,10285,9883,11946,61.29,0.057,6,61,292,84.38,35.34732833,-117.8185067,12,6,17,46,10.2,1184967,10319,-69
28.59,-4.679688,0,10285,9883,11946,27.07,0.025,2,27,319,85.76,35.34734167,-117.8185267,12,6,17,46,10.4,1184987,10321,-71
28.79,-1.773438,0,10285,9882,11945,61.03,0.057,-19,58,73,108.14,35.34735167,-117.8185117,12,6,17,46,10.6,1185007,10318,-70
28.99,-3.019531,0,10285,9886,11949,73.16,0.068,13,72,69,79.77,35.34736167,-117.8184717,12,6,17,46,10.8,1185027,10319,-69
29.19,-3.375,0,10285,9890,11953,30.02,0.028,15,26,69,60.02,35.34737333,-117.8184483,12,6,17,46,11,1185047,10321,-70
29.4,-3.078125,0,10285,9883,11946,83.55,0.078,-56,62,55,132.09,35.34739167,-117.8184333,12,6,17,46,11.2,1185068,10313,-75
29.59,-8.300781,0,10285,9879,11942,36.12,0.034,3,36,223,85.24,35.34739333,-117.8184367,12,6,17,46,11.4,1185087,10309,-71
29.79,-2.542969,0,10285,9870,11933,79.06,0.074,-65,45,49,145.3,35.34739833,-117.8184367,12,6,17,46,11.6,1185107,10301,-74
29.99,-2.246094,0,10285,9862,11925,30.81,0.029,-7,30,274,103.13,35.34740667,-117.81845,12,6,17,46,11.8,1185127,10294,-69
30.2,-5.15625,0,10285,9863,11926,43.83,0.041,36,25,247,34.78,35.34740667,-117.8184817,12,6,17,46,12,1185148,10298,-66
30.39,-3.550781,0,10285,9868,11931,55.36,0.052,53,16,247,16.8,35.34740667,-117.8185133,12,6,17,46,12.2,1185167,10306,-70
30.59,-3.136719,0,10285,9873,11936,43.17,0.04,42,10,247,13.39,35.34740833,-117.8185317,12,6,17,46,12.4,1185187,10312,-71
30.8,-2.246094,0,10285,9873,11936,20.62,0.019,8,19,37,67.17,35.347415,-117.8185433,12,6,17,46,12.6,1185208,10313,-69
31,-1.890625,0,10285,9869,11932,25.94,0.024,-12,23,54,117.55,35.347425,-117.8185517,12,6,17,46,12.8,1185228,10310,-80
31.19,-2.1875,0,10285,9863,11926,53.04,0.05,-37,38,50,134.24,35.347435,-117.818555,12,6,17,46,13,1185247,10305,-68
31.4,-2.070312,0,10285,9852,11915,66.22,0.062,-52,41,44,141.75,35.34745167,-117.818555,12,6,17,46,13.2,1185268,10294,-69
31.6,-2.070312,0,10285,9840,11903,61.62,0.058,-41,46,57,131.71,35.34747,-117.8185533,12,6,17,46,13.4,1185288,10283,-70
31.8,-2.007812,0,10285,9829,11892,63.41,0.059,-39,50,55,127.95,35.34749,-117.8185417,12,6,17,46,13.6,1185308,10271,-71
32,-2.128906,0,10285,9817,11880,73.55,0.069,-51,53,49,133.9,35.34751,-117.8185433,12,6,17,46,13.8,1185328,10260,-70
32.2,-2.128906,0,10285,9805,11868,77.83,0.073,-53,57,50,132.92,35.34753,-117.8185383,12,6,17,46,14,1185348,10248,-67
32.4,-2.367188,0,10285,9792,11855,79.4,0.074,-52,60,51,130.91,35.347555,-117.81852,12,6,17,46,14.2,1185368,10234,-73
32.59,-2.246094,0,10285,9783,11846,78.87,0.074,-50,61,55,129.34,35.34757,-117.8185133,12,6,17,46,14.4,1185387,10225,-70
32.8,-2.246094,0,10285,9774,11837,78.6,0.073,-47,63,56,126.72,35.347585,-117.8185017,12,6,17,46,14.6,1185408,10216,-68
33,-2.007812,0,10285,9761,11824,80.8,0.076,-48,65,58,126.44,35.34760333,-117.81848,12,6,17,46,14.8,1185428,10202,-69
33.19,-2.898438,0,10285,9747,11810,79.06,0.074,-45,65,53,124.7,35.34762,-117.8184583,12,6,17,46,15,1185447,10187,-67
33.39,-2.898438,0,10285,9738,11801,76.84,0.072,-44,63,67,124.93,35.347635,-117.818435,12,6,17,46,15.2,1185467,10176,-68
33.59,-2.839844,0,10285,9728,11791,80.06,0.075,-35,72,70,115.92,35.34765167,-117.8183983,12,6,17,46,15.4,1185487,10164,-71
33.8,-1.414062,0,10285,9719,11782,85.42,0.08,-39,76,73,117.16,35.347665,-117.8183583,12,6,17,46,15.6,1185508,10152,-78
33.99,-1.476562,0,10285,9712,11775,84.08,0.079,-38,75,76,116.87,35.347675,-117.8183217,12,6,17,46,15.8,1185527,10142,-70
34.19,-2.128906,0,10285,9703,11766,84.22,0.079,-42,73,73,119.91,35.347685,-117.8182833,12,6,17,46,16,1185547,10130,-69
34.39,-1.832031,0,10285,9695,11758,80.71,0.075,-45,67,71,123.89,35.34769667,-117.8182483,12,6,17,46,16.2,1185567,10120,-90
34.59,-2.484375,0,10285,9685,11748,82.01,0.077,-50,65,68,127.57,35.34770833,-117.818215,12,6,17,46,16.4,1185587,10107,-68
34.8,-4.207031,0,10285,9676,11739,78.82,0.074,-46,64,63,125.71,35.34772333,-117.818185,12,6,17,46,16.6,1185608,10096,-67
35,-1.773438,0,10285,9667,11730,78.26,0.073,-35,70,71,116.57,35.34773667,-117.818145,12,6,17,46,16.8,1185628,10084,-80
35.2,-1.59375,0,10285,9658,11721,86.83,0.081,-42,76,73,118.93,35.34775,-117.8181,12,6,17,46,17,1185648,10072,-88
35.39,-1.949219,0,10285,9650,11713,86.41,0.081,-35,79,69,113.9,35.347765,-117.818055,12,6,17,46,17.2,1185667,10061,-71
35.6,-2.484375,0,10285,9643,11706,84.08,0.079,-38,75,70,116.87,35.34778,-117.81801,12,6,17,46,17.4,1185688,10050,-72
35.79,-1.476562,0,10285,9635,11698,83.63,0.078,-37,75,70,116.26,35.347795,-117.817965,12,6,17,46,17.6,1185707,10039,-77
35.99,-2.1875,0,10285,9627,11690,82.29,0.077,-36,74,71,115.94,35.34780833,-117.8179217,12,6,17,46,17.8,1185727,10028,-73
36.2,-1.949219,0,10285,9620,11683,79.62,0.074,-34,72,72,115.28,35.34782167,-117.8178783,12,6,17,46,18,1185748,10018,-74
36.4,-2.128906,0,10285,9613,11676,75.18,0.07,-36,66,71,118.61,35.34783333,-117.8178383,12,6,17,46,18.2,1185768,10008,-88
36.6,-2.304688,0,10285,9605,11668,74.09,0.069,-39,63,71,121.76,35.347845,-117.8178017,12,6,17,46,18.4,1185788,9998,-71
36.79,-2.722656,0,10285,9597,11660,69.64,0.065,-37,59,72,122.09,35.34785667,-117.8177667,12,6,17,46,18.6,1185807,9987,-69
36.99,-1.949219,0,10285,9590,11653,65.86,0.062,-33,57,75,120.07,35.34786667,-117.8177317,12,6,17,46,18.8,1185827,9978,-94
37.2,-1.890625,0,10285,9584,11647,63.95,0.06,-29,57,81,116.97,35.34787333,-117.8176983,12,6,17,46,19,1185848,9969,-78
37.4,-1.773438,0,10285,9577,11640,64.5,0.06,-32,56,77,119.74,35.34788,-117.8176633,12,6,17,46,19.2,1185868,9960,-71
37.59,-1.652344,0,10285,9569,11632,64.66,0.06,-34,55,75,121.72,35.34788833,-117.81763,12,6,17,46,19.4,1185887,9949,-72
37.8,-1.890625,0,10285,9560,11623,66.57,0.062,-36,56,72,122.74,35.34789833,-117.8175967,12,6,17,46,19.6,1185908,9938,-79
37.99,-2.367188,0,10285,9552,11615,68.24,0.064,-39,56,70,124.85,35.34791,-117.817565,12,6,17,46,19.8,1185927,9928,-78
38.19,-2.1875,0,10285,9543,11606,71.03,0.066,-41,58,69,125.26,35.34792167,-117.8175317,12,6,17,46,20,1185947,9917,-79
38.4,-2.484375,0,10285,9535,11598,63.81,0.06,-34,54,72,122.2,35.34793167,-117.8175017,12,6,17,46,20.2,1185968,9907,-95
38.59,-2.007812,0,10285,9527,11590,63.25,0.059,-36,52,72,124.7,35.34794,-117.8174717,12,6,17,46,20.4,1185987,9897,-91
38.79,-2.304688,0,10285,9519,11582,60.46,0.056,-34,50,73,124.22,35.34794833,-117.8174433,12,6,17,46,20.6,1186007,9887,-77
39,-2.1875,0,10285,9512,11575,58.01,0.054,-34,47,73,125.88,35.34795667,-117.817415,12,6,17,46,20.8,1186028,9878,-72
39.2,-2.007812,0,10285,9504,11567,55.61,0.052,-34,44,75,127.69,35.34796333,-117.8173883,12,6,17,46,21,1186048,9869,-71
39.39,-1.832031,0,10285,9495,11558,54.82,0.051,-34,43,79,128.33,35.34796833,-117.8173633,12,6,17,46,21.2,1186067,9858,-73
39.59,-1.832031,0,10285,9487,11550,54.67,0.051,-35,42,81,129.81,35.34797167,-117.8173383,12,6,17,46,21.4,1186087,9848,-72
39.79,-1.773438,0,10285,9477,11540,54.45,0.051,-38,39,82,134.26,35.347975,-117.8173133,12,6,17,46,21.6,1186107,9837,-76
39.99,-2.007812,0,10285,9468,11531,53.81,0.05,-40,36,81,138.01,35.34797833,-117.8172917,11,6,17,46,21.8,1186127,9826,-74
40.19,-1.832031,0,10285,9458,11521,53.26,0.05,-41,34,83,140.33,35.34798,-117.81727,12,6,17,46,22,1186147,9815,-77
40.4,-1.890625,0,10285,9449,11512,53.26,0.05,-41,34,85,140.33,35.34798167,-117.81725,12,6,17,46,22.2,1186168,9805,-78
40.6,-2.1875,0,10285,9440,11503,54.82,0.051,-43,34,86,141.67,35.34798333,-117.81723,12,6,17,46,22.4,1186188,9795,-75
40.79,-2.070312,0,10285,9431,11494,53.01,0.049,-43,31,87,144.21,35.347985,-117.81721,12,6,17,46,22.6,1186207,9784,-77
40.99,-2.128906,0,10285,9421,11484,50.77,0.047,-43,27,83,147.88,35.34798667,-117.8171917,12,6,17,46,22.8,1186227,9773,-82
41.2,-2.070312,0,10285,9412,11475,48.37,0.045,-42,24,85,150.26,35.34798833,-117.8171767,11,6,17,46,23,1186248,9764,-87
41.59,-2.007812,0,10285,9395,11458,46.53,0.043,-41,22,82,151.78,35.34799167,-117.8171483,12,6,17,46,23.4,1186287,9745,-113
41.79,-2.246094,0,10285,9386,11449,46.96,0.044,-42,21,79,153.43,35.34799333,-117.817135,11,6,17,46,23.6,1186307,9735,-86
41.99,-2.304688,0,10285,9378,11441,44.28,0.041,-40,19,73,154.59,35.347995,-117.8171233,11,6,17,46,23.8,1186327,9727,-74
42.2,-2.007812,0,10285,9370,11433,42.95,0.04,-39,18,62,155.22,35.348,-117.8171133,12,6,17,46,24,1186348,9718,-79
42.4,-2.007812,0,10285,9363,11426,44.72,0.042,-40,20,52,153.43,35.348005,-117.8171033,12,6,17,46,24.2,1186368,9711,-83
42.6,-2.367188,0,10285,9355,11418,46.07,0.043,-41,21,47,152.88,35.34801167,-117.8170933,12,6,17,46,24.4,1186388,9702,-77
42.8,-2.1875,0,10285,9346,11409,44.78,0.042,-39,22,42,150.57,35.34802,-117.817085,12,6,17,46,24.6,1186408,9693,-81
43,-2.128906,0,10285,9338,11401,44.29,0.041,-39,21,41,151.7,35.34803,-117.8170767,12,6,17,46,24.8,1186428,9685,-89
43.2,-2.007812,0,10285,9330,11393,43.83,0.041,-39,20,40,152.85,35.34803833,-117.8170683,12,6,17,46,25,1186448,9677,-93
43.4,-2.007812,0,10285,9322,11385,42.94,0.04,-38,20,37,152.24,35.34804667,-117.8170617,12,6,17,46,25.2,1186468,9669,-94
43.59,-1.949219,0,10285,9315,11378,43.42,0.041,-38,21,33,151.07,35.34805667,-117.817055,12,6,17,46,25.4,1186487,9662,-86
43.79,-1.832031,0,10285,9307,11370,43.42,0.041,-38,21,29,151.07,35.34806667,-117.8170483,11,6,17,46,25.6,1186507,9654,-82
43.99,-2.304688,0,10285,9300,11363,44.42,0.041,-38,23,26,148.82,35.34807833,-117.8170417,11,6,17,46,25.8,1186527,9646,-80
44.2,-1.535156,0,10285,9292,11355,46.65,0.044,-40,24,27,149.04,35.34809,-117.8170367,12,6,17,46,26,1186548,9639,-75
44.4,-2.304688,0,10285,9283,11346,48.02,0.045,-41,25,28,148.63,35.34810333,-117.81703,12,6,17,46,26.2,1186568,9630,-89
44.6,-3.195312,0,10285,9276,11339,46.04,0.043,-38,26,28,145.62,35.348115,-117.8170233,12,6,17,46,26.4,1186588,9622,-78
44.8,-2.1875,0,10285,9268,11331,46.4,0.043,-37,28,22,142.88,35.34813,-117.8170167,12,6,17,46,26.6,1186608,9614,-90
44.99,-2.1875,0,10285,9260,11323,46.23,0.043,-36,29,18,141.15,35.348145,-117.81701,12,6,17,46,26.8,1186627,9606,-79
45.19,-1.832031,0,10285,9253,11316,46.4,0.043,-37,28,16,142.88,35.34816,-117.817005,12,6,17,46,27,1186647,9600,-74
45.4,-2.1875,0,10285,9245,11308,45.8,0.043,-37,27,16,143.88,35.348175,-117.8170017,12,6,17,46,27.2,1186668,9592,-74
45.59,-2.1875,0,10285,9238,11301,44.41,0.041,-36,26,19,144.16,35.34819,-117.8169967,12,6,17,46,27.4,1186687,9585,-82
45.79,-2.070312,0,10285,9230,11293,43.27,0.04,-36,24,20,146.31,35.34820333,-117.8169933,12,6,17,46,27.6,1186707,9577,-81
45.99,-1.890625,0,10285,9223,11286,43.27,0.04,-36,24,21,146.31,35.34821667,-117.8169883,12,6,17,46,27.8,1186727,9570,-80
46.2,-2.1875,0,10285,9216,11279,44.65,0.042,-37,25,23,145.95,35.34822833,-117.8169817,12,6,17,46,28,1186748,9563,-89
46.39,-2.128906,0,10285,9208,11271,44.41,0.041,-36,26,23,144.16,35.34824167,-117.8169767,12,6,17,46,28.2,1186767,9555,-83
46.59,-2.1875,0,10285,9201,11264,43.6,0.041,-35,26,23,143.39,35.348255,-117.81697,12,6,17,46,28.4,1186787,9548,-75
46.79,-2.128906,0,10285,9194,11257,43.42,0.04,-34,27,22,141.55,35.34827,-117.8169633,12,6,17,46,28.6,1186807,9541,-76
47,-2.007812,0,10285,9187,11250,44.05,0.041,-34,28,24,140.53,35.34828333,-117.8169583,12,6,17,46,28.8,1186828,9535,-75
47.2,-2.007812,0,10285,9180,11243,45.34,0.042,-34,30,25,138.58,35.34829833,-117.81695,12,6,17,46,29,1186848,9527,-74
47.4,-1.949219,0,10285,9174,11237,46.69,0.044,-34,32,25,136.74,35.348315,-117.8169417,12,6,17,46,29.2,1186868,9521,-72
47.6,-2.007812,0,10285,9166,11229,49.5,0.046,-35,35,25,135,35.34833333,-117.8169333,12,6,17,46,29.4,1186888,9513,-73
47.79,-2.007812,0,10285,9159,11222,51.66,0.048,-35,38,26,132.65,35.34835167,-117.8169233,12,6,17,46,29.6,1186907,9506,-72
47.99,-2.128906,0,10285,9152,11215,53.81,0.05,-36,40,28,131.99,35.34837167,-117.8169133,12,6,17,46,29.8,1186927,9500,-79
48.2,-2.070312,0,10285,9145,11208,55.97,0.052,-37,42,30,131.38,35.34839167,-117.8169,12,6,17,46,30,1186948,9492,-80
48.4,-2.007812,0,10285,9137,11200,56.73,0.053,-37,43,32,130.71,35.34841167,-117.8168867,12,6,17,46,30.2,1186968,9484,-82
48.59,-2.070312,0,10285,9130,11193,56.73,0.053,-37,43,33,130.71,35.34843167,-117.8168717,12,6,17,46,30.4,1186987,9477,-81
48.8,-2.1875,0,10285,9122,11185,57.49,0.054,-37,44,33,130.06,35.34845333,-117.8168567,12,6,17,46,30.6,1187008,9468,-75
49,-2.070312,0,10285,9115,11178,58.41,0.054,-36,46,32,128.05,35.34847333,-117.81684,12,6,17,46,30.8,1187028,9461,-75
49.19,-1.949219,0,10285,9108,11171,60,0.056,-36,48,33,126.87,35.348495,-117.816825,12,6,17,46,31,1187047,9453,-71
49.39,-1.949219,0,10285,9100,11163,62.43,0.058,-36,51,34,125.22,35.34851833,-117.8168067,12,6,17,46,31.2,1187067,9445,-74
49.59,-2.128906,0,10285,9093,11156,63.82,0.059,-37,52,36,125.43,35.34854167,-117.8167867,12,6,17,46,31.4,1187087,9437,-72
49.79,-2.070312,0,10285,9085,11148,65.46,0.061,-37,54,37,124.42,35.34856667,-117.8167667,12,6,17,46,31.6,1187107,9428,-70
49.99,-2.128906,0,10285,9078,11141,67.12,0.063,-37,56,37,123.45,35.34859,-117.816745,12,6,17,46,31.8,1187127,9420,-70
50.2,-2.128906,0,10285,9070,11133,71.02,0.066,-38,60,37,122.35,35.34861667,-117.8167217,12,6,17,46,32,1187148,9411,-68
50.4,-2.007812,0,10285,9062,11125,73.93,0.069,-37,64,38,120.03,35.34864333,-117.8166967,12,6,17,46,32.2,1187168,9402,-70
50.59,-1.832031,0,10285,9054,11117,77.52,0.072,-39,67,42,120.2,35.34867167,-117.8166683,12,6,17,46,32.4,1187187,9393,-69
50.8,-1.773438,0,10285,9046,11109,78.55,0.073,-41,67,45,121.46,35.34869833,-117.8166383,12,6,17,46,32.6,1187208,9384,-71
51,-1.890625,0,10285,9037,11100,79.61,0.074,-43,67,47,122.69,35.348725,-117.816605,12,6,17,46,32.8,1187228,9373,-73
51.19,-2.070312,0,10285,9028,11091,79.61,0.074,-43,67,49,122.69,35.34875,-117.8165717,12,6,17,46,33,1187247,9363,-70
51.4,-2.246094,0,10285,9020,11083,80.45,0.075,-43,68,50,122.31,35.34877333,-117.8165383,12,6,17,46,33.2,1187268,9353,-68
51.6,-2.246094,0,10285,9011,11074,82.15,0.077,-43,70,54,121.56,35.34879833,-117.8165017,12,6,17,46,33.4,1187288,9342,-68
51.79,-2.128906,0,10285,9002,11065,83.01,0.077,-43,71,58,121.2,35.34882,-117.8164617,12,6,17,46,33.6,1187307,9331,-70
51.99,-1.949219,0,10285,8993,11056,82.15,0.077,-43,70,60,121.56,35.34883833,-117.8164217,12,6,17,46,33.8,1187327,9320,-71
52.2,-2.1875,0,10285,8984,11047,80.16,0.075,-44,67,62,123.29,35.34885667,-117.8163817,12,6,17,46,34,1187348,9309,-73
52.4,-2.070312,0,10285,8975,11038,80.16,0.075,-44,67,63,123.29,35.348875,-117.8163433,12,6,17,46,34.2,1187368,9298,-72
52.6,-2.246094,0,10285,8966,11029,81.3,0.076,-43,69,64,121.93,35.34889167,-117.8163017,12,6,17,46,34.4,1187388,9286,-74
52.79,-2.128906,0,10285,8958,11021,80.26,0.075,-41,69,66,120.72,35.34890667,-117.81626,12,6,17,46,34.6,1187407,9276,-75
53,-1.890625,0,10285,8949,11012,78.55,0.073,-41,67,67,121.46,35.34892167,-117.8162183,12,6,17,46,34.8,1187428,9265,-75
53.19,-2.304688,0,10285,8941,11004,77.94,0.073,-43,65,68,123.49,35.34893667,-117.8161783,12,6,17,46,35,1187447,9254,-71
53.39,-2.304688,0,10285,8933,10996,75.72,0.071,-42,63,68,123.69,35.34894833,-117.8161383,12,6,17,46,35.2,1187467,9244,-71
53.6,-2.367188,0,10285,8925,10988,75.29,0.07,-38,65,69,120.31,35.34896167,-117.8160983,12,6,17,46,35.4,1187488,9234,-82
53.79,-2.070312,0,10285,8917,10980,74.3,0.069,-36,65,71,118.98,35.34897333,-117.8160583,12,6,17,46,35.6,1187507,9224,-82
54,-2.070312,0,10285,8910,10973,74.3,0.069,-36,65,70,118.98,35.34898667,-117.8160167,12,6,17,46,35.8,1187528,9214,-86
54.2,-2.128906,0,10285,8903,10966,73.43,0.068,-36,64,69,119.36,35.34899833,-117.8159767,12,6,17,46,36,1187548,9205,-76
54.4,-2.070312,0,10285,8896,10959,72.07,0.067,-35,63,68,119.05,35.34901167,-117.8159367,12,6,17,46,36.2,1187568,9196,-72
54.59,-2.070312,0,10285,8889,10952,72.07,0.067,-35,63,69,119.05,35.349025,-117.8158983,12,6,17,46,36.4,1187587,9187,-75
54.8,-2.128906,0,10285,8882,10945,71.2,0.066,-35,62,70,119.45,35.34903667,-117.81586,12,6,17,46,36.6,1187608,9177,-81
55,-2.070312,0,10285,8875,10938,71.59,0.067,-34,63,69,118.35,35.34904833,-117.81582,12,6,17,46,36.8,1187628,9168,-85
55.2,-2.070312,0,10285,8868,10931,71.59,0.067,-34,63,68,118.35,35.34906167,-117.8157817,12,6,17,46,37,1187648,9159,-84
55.4,-2.070312,0,10285,8862,10925,70.71,0.066,-34,62,67,118.74,35.34907333,-117.8157433,12,6,17,46,37.2,1187668,9151,-87
55.59,-2.128906,0,10285,8855,10918,69.84,0.065,-34,61,66,119.13,35.34908667,-117.815705,12,6,17,46,37.4,1187687,9142,-87
55.79,-2.007812,0,10285,8848,10911,69.84,0.065,-34,61,66,119.13,35.34910167,-117.8156683,12,6,17,46,37.6,1187707,9133,-91
55.99,-1.890625,0,10285,8841,10904,68.96,0.064,-34,60,65,119.54,35.349115,-117.8156317,12,6,17,46,37.8,1187727,9124,-94
56.2,-1.949219,0,10285,8834,10897,69.46,0.065,-35,60,64,120.26,35.34913,-117.8155967,12,6,17,46,38,1187748,9116,-83
56.4,-2.128906,0,10285,8827,10890,68.6,0.064,-35,59,64,120.68,35.34914333,-117.81556,12,6,17,46,38.2,1187768,9107,-82
56.59,-2.070312,0,10285,8820,10883,67.74,0.063,-35,58,64,121.11,35.34915833,-117.8155267,12,6,17,46,38.4,1187787,9098,-82
56.8,-2.128906,0,10285,8813,10876,67.74,0.063,-35,58,64,121.11,35.34917167,-117.8154917,12,6,17,46,38.6,1187808,9089,-83
56.99,-2.1875,0,10285,8806,10869,66.73,0.062,-33,58,63,119.64,35.34918667,-117.8154567,12,6,17,46,38.8,1187827,9081,-76
57.19,-2.304688,0,10285,8800,10863,66.73,0.062,-33,58,63,119.64,35.3492,-117.8154217,12,6,17,46,39,1187847,9073,-71
57.39,-2.304688,0,10285,8793,10856,66.24,0.062,-32,58,65,118.89,35.349215,-117.8153883,12,6,17,46,39.2,1187867,9064,-71
57.6,-2.1875,0,10285,8786,10849,64.88,0.06,-31,57,69,118.54,35.34922667,-117.8153533,12,6,17,46,39.4,1187888,9056,-72
57.8,-2.007812,0,10285,8780,10843,62.27,0.058,-31,54,73,119.86,35.34923667,-117.8153183,12,6,17,46,39.6,1187908,9048,-71
58,-1.949219,0,10285,8774,10837,61.06,0.057,-32,52,74,121.61,35.34924333,-117.815285,12,6,17,46,39.8,1187928,9040,-69
58.2,-1.890625,0,10285,8767,10830,60.75,0.057,-33,51,76,122.91,35.34925167,-117.8152533,12,6,17,46,40,1187948,9031,-70
58.4,-1.710938,0,10285,8760,10823,59.64,0.056,-34,49,78,124.76,35.34925667,-117.8152217,12,6,17,46,40.2,1187968,9023,-68
58.6,-1.949219,0,10285,8752,10815,58.6,0.055,-35,47,83,126.67,35.34926167,-117.81519,12,6,17,46,40.4,1187988,9013,-72
58.79,-1.832031,0,10285,8745,10808,57.49,0.054,-37,44,85,130.06,35.349265,-117.81516,12,6,17,46,40.6,1188007,9004,-71
59,-2.128906,0,10285,8737,10800,56.64,0.053,-38,42,86,132.14,35.34926667,-117.8151317,12,6,17,46,40.8,1188028,8995,-71
59.2,-2.007812,0,10285,8728,10791,55.15,0.051,-39,39,88,135,35.34926667,-117.815105,12,6,17,46,41,1188048,8984,-73
59.4,-1.890625,0,10285,8720,10783,53.76,0.05,-39,37,90,136.51,35.34926833,-117.81508,12,6,17,46,41.2,1188068,8975,-74
59.6,-1.949219,0,10285,8712,10775,52.4,0.049,-39,35,92,138.09,35.34926667,-117.8150567,12,6,17,46,41.4,1188088,8966,-72
59.8,-1.949219,0,10285,8704,10767,52.5,0.049,-40,34,92,139.64,35.34926667,-117.8150333,12,6,17,46,41.6,1188108,8956,-71
60,-1.949219,0,10285,8696,10759,51.22,0.048,-40,32,95,141.34,35.349265,-117.8150117,12,6,17,46,41.8,1188128,8947,-74
60.2,-2.070312,0,10285,8688,10751,49.41,0.046,-40,29,99,144.06,35.34926333,-117.8149917,12,6,17,46,42,1188148,8938,-75
60.4,-2.070312,0,10285,8679,10742,48.02,0.045,-41,25,101,148.63,35.34926167,-117.8149733,12,6,17,46,42.2,1188168,8928,-76
60.6,-2.070312,0,10285,8671,10734,46.07,0.043,-41,21,97,152.88,35.34926,-117.8149583,11,6,17,46,42.4,1188188,8919,-83
60.8,-1.890625,0,10285,8663,10726,45.19,0.042,-41,19,89,155.14,35.34925833,-117.814945,11,6,17,46,42.6,1188208,8911,-80
61,-1.949219,0,10285,8655,10718,46.1,0.043,-42,19,84,155.66,35.34926,-117.8149317,11,6,17,46,42.8,1188228,8902,-76
61.2,-2.367188,0,10285,8646,10709,46.62,0.043,-43,18,78,157.29,35.34926167,-117.81492,11,6,17,46,43,1188248,8893,-79
61.4,-2.304688,0,10285,8638,10701,45.69,0.043,-42,18,67,156.8,35.349265,-117.8149083,12,6,17,46,43.2,1188268,8884,-80
61.59,-2.007812,0,10285,8630,10693,42.15,0.039,-39,16,62,157.69,35.34926833,-117.8148983,12,6,17,46,43.4,1188287,8876,-82
62,-2.128906,0,10285,8614,10677,40.85,0.038,-38,15,50,158.46,35.34927833,-117.8148833,12,6,17,46,43.8,1188328,8860,-88
62.2,-2.246094,0,10285,8606,10669,41.63,0.039,-38,17,43,155.9,35.349285,-117.814875,12,6,17,46,44,1188348,8852,-84
62.4,-2.1875,0,10285,8599,10662,39.81,0.037,-36,17,37,154.72,35.34929333,-117.8148667,12,6,17,46,44.2,1188368,8845,-93
62.6,-2.246094,0,10285,8592,10655,41.15,0.038,-37,18,32,154.06,35.34930167,-117.8148617,12,6,17,46,44.4,1188388,8838,-80
62.8,-2.1875,0,10285,8584,10647,42.06,0.039,-37,20,29,151.61,35.34931,-117.814855,12,6,17,46,44.6,1188408,8830,-85
62.99,-2.425781,0,10285,8576,10639,43.91,0.041,-38,22,29,149.93,35.34932,-117.8148483,12,6,17,46,44.8,1188427,8822,-89
63.2,-2.246094,0,10285,8569,10632,43.83,0.041,-36,25,26,145.22,35.34933333,-117.81484,12,6,17,46,45,1188448,8815,-89
63.4,-2.128906,0,10285,8562,10625,43.6,0.041,-35,26,23,143.39,35.34934667,-117.8148333,12,6,17,46,45.2,1188468,8809,-82
63.6,-2.070312,0,10285,8555,10618,45.61,0.042,-36,28,22,142.13,35.34936,-117.8148267,12,6,17,46,45.4,1188488,8802,-74
63.8,-2.542969,0,10285,8548,10611,46.86,0.044,-36,30,22,140.19,35.349375,-117.81482,12,6,17,46,45.6,1188508,8795,-72
64,-2.246094,0,10285,8541,10604,48.84,0.045,-36,33,20,137.49,35.34939167,-117.8148117,12,6,17,46,45.8,1188528,8788,-76
